url,normalized_url,domain,source_type,first_seen_source,first_seen_at,candidate_year,candidate_month,candidate_slug,wayback_timestamp,first_capture_timestamp,last_capture_timestamp,capture_count,cdx_digest,cdx_length,mimetype,query_group,query_domain,priority,notes
http://beppegrillo.it:80/2005/07/_il_14_luglio_4.html,http://beppegrillo.it/2005/07/_il_14_luglio_4.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011091318,2005,07,_il_14_luglio_4,20071011091318,20071011091318,20071011091318,2,JNJUO4O3AGLDUPCJSJILGJKSOMOSP7WU,187482,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/arbitro_venduto.html,http://beppegrillo.it/2005/07/arbitro_venduto.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011105944,2005,07,arbitro_venduto,20071011105944,20071011105944,20071011105944,2,X7OVVSEBDPGXBDFY5UUGO7RGAIU6SQXW,278493,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/basta_parlament.html,http://beppegrillo.it/2005/07/basta_parlament.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011115456,2005,07,basta_parlament,20071011115456,20071011115456,20071011115456,2,LA3CUBJO2VGQ5L3CFQVKOASJMXIMG7H4,308371,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/basta_parlament/index.html,http://beppegrillo.it/2005/07/basta_parlament/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071018213034,2007,10,,20071018213034,20071018213034,20071018213034,2,AROJPL5O65B67Y5S7BKLBKDBVLRFLVF7,14291,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/braccia_rubate.html,http://beppegrillo.it/2005/07/braccia_rubate.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011115510,2005,07,braccia_rubate,20071011115510,20071011115510,20071011115510,2,Q5E74SPNEQTYNSGXJVWB6DFOX5YGXC4G,87824,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/braccia_rubate_1.html,http://beppegrillo.it/2005/07/braccia_rubate_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011173404,2005,07,braccia_rubate_1,20071011173404,20071011173404,20071011173404,2,OGGFD7EPVX3TVI3VPMTB5SX3PK4RLVBO,113508,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/grazie_marketin.html,http://beppegrillo.it/2005/07/grazie_marketin.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011115606,2005,07,grazie_marketin,20071011115606,20071011115606,20071011115606,2,2AITQD2IXOZUTHS3MPGUJQPEILP7KGIW,238259,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/incredibilefors.html,http://beppegrillo.it/2005/07/incredibilefors.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018213043,2005,07,incredibilefors,20071018213043,20071018213043,20071018213043,2,TGI7RMPMVHRNHSQ2GMHEGLOAPQNALVHL,127840,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/la_situazione_d.html,http://beppegrillo.it/2005/07/la_situazione_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011194158,2005,07,la_situazione_d,20071011194158,20071011194158,20071011194158,2,AVIVMHOTBMLEYENVQ5TTUTLSMGHTUS3R,241502,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/07/labdicazione_de_1.html,http://beppegrillo.it/2005/07/labdicazione_de_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011173527,2005,07,labdicazione_de_1,20071011173527,20071011173527,20071011173527,2,LNMXCNW6CYRTRBSED5PKW4UFPQAQRAH2,328413,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/,http://beppegrillo.it/2005/08,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011194200,2005,08,,20071011194200,20071011194200,20071011194200,2,KEQAYBXTLEFSWL2FMZTS3WWGZ67W4V7C,9170,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/braccia_rubate_3.html,http://beppegrillo.it/2005/08/braccia_rubate_3.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011194228,2005,08,braccia_rubate_3,20071011194228,20071011194228,20071011194228,2,4FN6UOU7X47AYNY2HK5QNLQGEJLAIPAH,144370,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/braccia_rubate_4.html,http://beppegrillo.it/2005/08/braccia_rubate_4.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011091329,2005,08,braccia_rubate_4,20071011091329,20071011091329,20071011091329,2,54SETTO4XK4PHNFOIE4IGVT7DRGVCBOK,101669,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/braccia_rubate_5.html,http://beppegrillo.it/2005/08/braccia_rubate_5.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011194239,2005,08,braccia_rubate_5,20071011194239,20071011194239,20071011194239,2,KSUWSKEB6L2GC2PL6CUZASXXJB6CVO2J,104918,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/conati.html,http://beppegrillo.it/2005/08/conati.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011162351,2005,08,conati,20071011162351,20071011162351,20071011162351,2,3JQET5UMITLPU2GAAFJGKVZFHTOGV7RG,366364,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/energia_pulita.html,http://beppegrillo.it/2005/08/energia_pulita.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018141629,2005,08,energia_pulita,20071018141629,20071018141629,20071018141629,2,ABK3QMBMS2LZEH7OETZX6MP2WFQQP5NS,196863,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/ho_scritto_tamo.html,http://beppegrillo.it/2005/08/ho_scritto_tamo.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090205182450,2005,08,ho_scritto_tamo,20090205182450,20090205182450,20090205182450,2,MC5VFMJOOG62PMUC3IAQFDLBXXVVDGU3,172812,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/i_proprietari_d.html,http://beppegrillo.it/2005/08/i_proprietari_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011173610,2005,08,i_proprietari_d,20071011173610,20071011173610,20071011173610,2,UJRMMTVSAFU6AIB5FJ3SO5QQL7UUZMAW,353146,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/i_proprietari_d/index.html,http://beppegrillo.it/2005/08/i_proprietari_d/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090206145109,2009,02,,20090206145109,20090206145109,20090206145109,2,LRRADEFUKEORN4RFWS4IISCWXQRUWS2U,16839,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/08/merda_solida.html,http://beppegrillo.it/2005/08/merda_solida.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012001724,2005,08,merda_solida,20071012001724,20071012001724,20071012001724,2,Z2PTEYVRQ5NZQUUQIDRKKXVDQLM3YWN3,264116,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/,http://beppegrillo.it/2005/09,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011115752,2005,09,,20071011115752,20071011115752,20071011115752,2,D7HICM44DCANXQ5BZ4UAJ4MRDOPRY2CB,9113,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/appello_del_blo_1.html,http://beppegrillo.it/2005/09/appello_del_blo_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011194642,2005,09,appello_del_blo_1,20071011194642,20071011194642,20071011194642,2,SAQ3PGGP6VJQETQVZNMCT3IKGBELEVNX,430541,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/etica_e_politic.html,http://beppegrillo.it/2005/09/etica_e_politic.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011110116,2005,09,etica_e_politic,20071011110116,20071011110116,20071011110116,2,6M5Y5ZWFACX7F4JLWSUZAVRAFOHZ4VZA,659657,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/millecinquecent.html,http://beppegrillo.it/2005/09/millecinquecent.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011091402,2005,09,millecinquecent,20071011091402,20071011091402,20071011091402,2,EKOJGDL3IG7P6KRNEZFV5S2H2AKO4D7P,146727,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/parlamento_puli_1.html,http://beppegrillo.it/2005/09/parlamento_puli_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012001818,2005,09,parlamento_puli_1,20071012001818,20071012001818,20071012001818,2,AQHQUJ4DHODD5MOUIZEEL5DQAXYOQBCO,375008,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/prodi_ha_preso.html,http://beppegrillo.it/2005/09/prodi_ha_preso.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011162814,2005,09,prodi_ha_preso,20071011162814,20071011162814,20071011162814,2,UVO7UBNWR46WOPTIYOHCV2EQMICB26YA,520436,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/siete_staordina.html,http://beppegrillo.it/2005/09/siete_staordina.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011110255,2005,09,siete_staordina,20071011110255,20071011110255,20071011110255,2,MCVWUG4KQOKACSOQLO3L2DUIZZ25L7QF,552689,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/09/tiriamo_la_cate.html,http://beppegrillo.it/2005/09/tiriamo_la_cate.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090129121321,2005,09,tiriamo_la_cate,20090129121321,20090129121321,20090129121321,2,DHRA2U4ZNYSMD6RTRVYYXQQ6YV4GCIWB,77903,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/,http://beppegrillo.it/2005/10,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011194733,2005,10,,20071011194733,20071011194733,20071011194733,2,5IPLFCYZOOMHSERWDEY4VA5QX55RZHB6,9442,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/basta_con_i_pen.html,http://beppegrillo.it/2005/10/basta_con_i_pen.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011173811,2005,10,basta_con_i_pen,20071011173811,20071011173811,20071011173811,2,BRS6OXB6DDYW6Y6AQ6RTFRCFPYK5CXDG,412719,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/basta_con_i_pen.html,http://beppegrillo.it/2005/10/basta_con_i_pen.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090207025337,2005,10,basta_con_i_pen,20090207025337,20090207025337,20090207025337,2,PY5TFKPBVV5A6Q37RBUHNJPIHLRUPB2Z,149015,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/grazie_napoli.html,http://beppegrillo.it/2005/10/grazie_napoli.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011110339,2005,10,grazie_napoli,20071011110339,20071011110339,20071011110339,2,GPLJXGNYFYZ7XVZPXPU4PWSLNI5TOEWX,340225,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/il_ballo_.html,http://beppegrillo.it/2005/10/il_ballo_.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011173933,2005,10,il_ballo_,20071011173933,20071011173933,20071011173933,2,RXJDJSH6R4YKOSEBQ5D23HYJWJLXZE44,513932,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/il_dito_medio_d.html,http://beppegrillo.it/2005/10/il_dito_medio_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090123035811,2005,10,il_dito_medio_d,20090123035811,20090123035811,20090123035811,2,DBAACF4K4RDGE6AJ5IOSETD6CE7D4O2O,165295,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/il_dito_medio_d.html,http://beppegrillo.it/2005/10/il_dito_medio_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018213210,2005,10,il_dito_medio_d,20071018213210,20071018213210,20071018213210,2,K6V6LAFJJ5TXUKXNL4M2VPEBTWN65WYE,677052,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/il_muro_di_gomm.html,http://beppegrillo.it/2005/10/il_muro_di_gomm.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011071949,2005,10,il_muro_di_gomm,20071011071949,20071011071949,20071011071949,2,AI6LZOAMC7MUB7VMEV33CAOTOM7AHWH7,172511,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/il_supertelefon.html,http://beppegrillo.it/2005/10/il_supertelefon.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071014113847,2005,10,il_supertelefon,20071014113847,20071014113847,20071014113847,2,WO7ER3QZGWAJM7CMPVDWLCJF4KTJ5ZEB,140507,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/linferno_global/index.html,http://beppegrillo.it/2005/10/linferno_global/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071024193258,2007,10,,20071024193258,20071024193258,20071024193258,2,VAJEBCOPSGESAAL5STOKW664NV3BTWFI,14888,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/minatori_da_esp.html,http://beppegrillo.it/2005/10/minatori_da_esp.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018141802,2005,10,minatori_da_esp,20071018141802,20071018141802,20071018141802,2,C26AEO524YTJBM6SZ3R46WPYJUAN7TAA,460927,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/parmalat_come_d.html,http://beppegrillo.it/2005/10/parmalat_come_d.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011162948,2005,10,parmalat_come_d,20071011162948,20071011162948,20071011162948,2,YYRNY5TN5MIAT5URVGDFNRJ4KKA2Z5XG,460108,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/prove_di_democr.html,http://beppegrillo.it/2005/10/prove_di_democr.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011195107,2005,10,prove_di_democr,20071011195107,20071011195107,20071011195107,2,6435E7NIWGUINF2LJ3EMKL5JGXZ5ATMK,645436,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/10/un_ponte_da_388.html,http://beppegrillo.it/2005/10/un_ponte_da_388.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018170849,2005,10,un_ponte_da_388,20071018170849,20071018170849,20071018170849,2,3BZJ6GP57MJTMIXCSMJUYFUIDWRV5YMZ,795361,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/,http://beppegrillo.it/2005/11,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011222916,2005,11,,20071011222916,20071011222916,20071011222916,2,UUELAHJEQ7VGNA4ZGSTCLFZI7XRSKC6N,9355,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/acqua_e_censura.html,http://beppegrillo.it/2005/11/acqua_e_censura.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090129121326,2005,11,acqua_e_censura,20090129121326,20090129121326,20090129121326,2,JEZWI27AJC5BREJYIMMNBE3L7SGDZWUH,98115,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/carne_kamikaze_1.html,http://beppegrillo.it/2005/11/carne_kamikaze_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090126110651,2005,11,carne_kamikaze_1,20090126110651,20090126110651,20090126110651,2,KVXVVBP5AJ57KLWGE44YEIJJSNFYJAI5,116876,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/gatti_e_sociali.html,http://beppegrillo.it/2005/11/gatti_e_sociali.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011110418,2005,11,gatti_e_sociali,20071011110418,20071011110418,20071011110418,2,5SWSAKH25WQ5PJ7U2DMDNUSNAUAMOJD2,324436,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/il_curriculum_v_1.html,http://beppegrillo.it/2005/11/il_curriculum_v_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011195326,2005,11,il_curriculum_v_1,20071011195326,20071011195326,20071011195326,2,BR3LMLS6U6I5K4AMUESICOIWO27LNQFI,140935,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/il_delitto_paga.html,http://beppegrillo.it/2005/11/il_delitto_paga.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018213217,2005,11,il_delitto_paga,20071018213217,20071018213217,20071018213217,2,JK7NPO2YOJD34ZAZZC2Q22RQQ54ICDG3,107335,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/organi_freschi.html,http://beppegrillo.it/2005/11/organi_freschi.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011223056,2005,11,organi_freschi,20071011223056,20071011223056,20071011223056,2,U7HTTKGMYNFSJAGHMIVFTFTNGZF2HBEY,507303,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/regalo_di_natal/index.html,http://beppegrillo.it/2005/11/regalo_di_natal/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090207091603,2009,02,,20090207091603,20090207091603,20090207091603,2,Q4FUZQ2UVB66DY5K6EZXYAMI5CSSKEJU,14474,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/un_nobel_per_mi_1.html,http://beppegrillo.it/2005/11/un_nobel_per_mi_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011195848,2005,11,un_nobel_per_mi_1,20071011195848,20071011195848,20071011195848,2,4JJIGQJYDBTPJCTPVRWW5ZTN754O5AQ4,695150,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/11/un_terzomondino.html,http://beppegrillo.it/2005/11/un_terzomondino.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018171008,2005,11,un_terzomondino,20071018171008,20071018171008,20071018171008,2,CH37KROH4H4RCAG52MDI6CGQL7H3HIDE,404667,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/,http://beppegrillo.it/2005/12,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011195851,2005,12,,20071011195851,20071011195851,20071011195851,2,BZUMW5LLI64D2ADDN74XSWCOWWWF6XGU,9709,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/cronaca_giudizi.html,http://beppegrillo.it/2005/12/cronaca_giudizi.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011195942,2005,12,cronaca_giudizi,20071011195942,20071011195942,20071011195942,2,UKAAOKHNFE66FJKIC4AZJWYNKNWNQDPU,280598,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/fazio_sei_ancor.html,http://beppegrillo.it/2005/12/fazio_sei_ancor.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090131094200,2005,12,fazio_sei_ancor,20090131094200,20090131094200,20090131094200,2,IL3QJBEOTR6GN4VWDUEFIXJ2WWWANPBJ,188884,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/ferramenta_ambu.html,http://beppegrillo.it/2005/12/ferramenta_ambu.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20060314165327,2005,12,ferramenta_ambu,20060314165327,20060314165327,20060314165327,2,3DYYP5J3ZV5VKTLHXY4TSPX6E2PY6I3N,267979,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/ferramenta_ambu.html,http://beppegrillo.it/2005/12/ferramenta_ambu.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011200014,2005,12,ferramenta_ambu,20071011200014,20071011200014,20071011200014,2,YXTGYNS4SUCOXGQSUDXSURTIZN5RGCZC,232439,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/ferramenta_ambu/index.html,http://beppegrillo.it/2005/12/ferramenta_ambu/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20071015185617,2007,10,,20071015185617,20071015185617,20071015185617,2,JLXDY5D6ITV2BHZ7NDL6INTJXFYFECPF,18801,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/gli_uomini_dell.html,http://beppegrillo.it/2005/12/gli_uomini_dell.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018213244,2005,12,gli_uomini_dell,20071018213244,20071018213244,20071018213244,2,VCC5EXJY77CLPZMUTGZ526P65556E62K,315210,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/la_bocca_della.html,http://beppegrillo.it/2005/12/la_bocca_della.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090125102416,2005,12,la_bocca_della,20090125102416,20090125102416,20090125102416,2,CH3LOC4XVZQJSXOTIJIUGPCP54J2WCIN,253535,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/lex_dipendente/index.html,http://beppegrillo.it/2005/12/lex_dipendente/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090122192455,2009,01,,20090122192455,20090122192455,20090122192455,2,DREHGFW5RKJA5GH4F2WCAGPTRXR3YW2D,14985,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/manifesti.html,http://beppegrillo.it/2005/12/manifesti.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011200151,2005,12,manifesti,20071011200151,20071011200151,20071011200151,2,7KF4V5TEF2F6QZ65CXC3UD3LSG56T4LQ,592042,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/post_3.html,http://beppegrillo.it/2005/12/post_3.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071018171147,2005,12,post_3,20071018171147,20071018171147,20071018171147,2,PB45P4QTE4XIQE255FLHRTR544RZD5NR,167475,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/scheletro_e_con.html,http://beppegrillo.it/2005/12/scheletro_e_con.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011091513,2005,12,scheletro_e_con,20071011091513,20071011091513,20071011091513,2,JHP33HYNZGI2VH4YPB42ZGNZBEEZOZFN,248009,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2005/12/vedrai_che_camb.html,http://beppegrillo.it/2005/12/vedrai_che_camb.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090122192512,2005,12,vedrai_che_camb,20090122192512,20090122192512,20090122192512,2,IECWOHKFCIV2KDGRXNWLP737UF25RYQJ,82113,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/,http://beppegrillo.it/2006/01,beppegrillo.it,archive_listing_candidate,wayback_cdx,20071011091514,2006,01,,20071011091514,20071011091514,20071011091514,2,HK5KD5K3KO2N4RAHSV3F4MJUBT3OLBCD,9224,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/,http://beppegrillo.it/2006/01,beppegrillo.it,archive_listing_candidate,wayback_cdx,20090216025237,2006,01,,20090216025237,20090216025237,20090216025237,2,LPOF6COJTYTRMTVHD2RIQONLHPPCSFNQ,14764,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/capitani_coragg.html,http://beppegrillo.it/2006/01/capitani_coragg.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012001943,2006,01,capitani_coragg,20071012001943,20071012001943,20071012001943,2,TSGHM7LPJUPZQIQUV3OJKEDC2DAFIOVU,517001,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/editoria_di_sta_1.html,http://beppegrillo.it/2006/01/editoria_di_sta_1.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20090130113137,2006,01,editoria_di_sta_1,20090130113137,20090130113137,20090130113137,2,5ISJJZ3XB4GUCI7GE5E5Q4JIOPXXVCUZ,131715,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/fate_skyfo.html,http://beppegrillo.it/2006/01/fate_skyfo.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011120015,2006,01,fate_skyfo,20071011120015,20071011120015,20071011120015,2,T6ZSRL4EWNYDDSBL3NZQWA5ZVCH7UX4N,181128,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/incantesimi.html,http://beppegrillo.it/2006/01/incantesimi.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011120137,2006,01,incantesimi,20071011120137,20071011120137,20071011120137,2,YRPVIGKZ2B22JWWO5IM63MRDQGKI2MOH,513929,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/latte_alla_spin.html,http://beppegrillo.it/2006/01/latte_alla_spin.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011200436,2006,01,latte_alla_spin,20071011200436,20071011200436,20071011200436,2,3EBT7C2EOCJYITTX5XVVIEUL7QH5BT6N,153821,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/latte_alla_spin/index.html,http://beppegrillo.it/2006/01/latte_alla_spin/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090122192517,2009,01,,20090122192517,20090122192517,20090122192517,2,4K2VFPQL6UWE3PS23COSSXHST3WWAP3R,22712,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/post_7.html,http://beppegrillo.it/2006/01/post_7.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012202700,2006,01,post_7,20071012202700,20071012202700,20071012202700,2,DXOZUBVWV5IRCNZFXKR7DD3E2TD4WZLR,324607,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/post_8/index.html,http://beppegrillo.it/2006/01/post_8/index.html,beppegrillo.it,unclassified_html_candidate,wayback_cdx,20090216025242,2009,02,,20090216025242,20090216025242,20090216025242,2,F777R7Z32D5CW4LNPXHMO6DZ7J2XHV7J,16624,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/post_9.html,http://beppegrillo.it/2006/01/post_9.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071011120155,2006,01,post_9,20071011120155,20071011120155,20071011120155,2,5GEAUEOYZO557SA2SAAABP4ZIY36BP6M,213645,text/html,beppegrillo,www.beppegrillo.it,P0,
http://beppegrillo.it:80/2006/01/primarie_dei_ci.html,http://beppegrillo.it/2006/01/primarie_dei_ci.html,beppegrillo.it,blog_post_candidate,wayback_cdx,20071012202719,2006,01,primarie_dei_ci,20071012202719,20071012202719,20071012202719,2,CEGCHQ37HMZX37RVDPUI3BAUFNT45IET,117047,text/html,beppegrillo,www.beppegrillo.it,P0,
